Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.84
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 35.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.82
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.81
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.84
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.84
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.89
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.88
Current Time: 35.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.90
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.89
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.88
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.87
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.87
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.83
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.79
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.84
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.81
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.77
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.76
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.81
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.77
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.76
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.75
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.76
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.81
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.76
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.75
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.75
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.71
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.71
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.70
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.69
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.68
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.68
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.67
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.66
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.66
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.70
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.75
Current Time: 35.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.76
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.76
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.75
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.72
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.76
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.81
Current Time: 45.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.85
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.84
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.84
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.80
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.79
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.76
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.73
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.72
Current Time: 15.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.69
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.68
Current Time: 25.00, Min Time: 15.00, Max Time: 45.00, Avg Time: 27.67

